source,comment,Product,date
Amazon,Yum,B,2015-10-14 00:00:00.000000
Amazon,RARE DEAL..THANKS,B,2015-04-07 00:00:00.000000
Amazon,The item was expired,B,2020-02-25 00:00:00.000000
Amazon,The chocolate looks terrible,B,2020-02-09 00:00:00.000000
Amazon,I bought 2 boxes that's expiring in a month!!!,B,2018-04-22 00:00:00.000000
Amazon,"Quality is very good, excellent taste, and nicely packed. Good for any type of events - birthdays, new year, festivals, anniversary, loved ones etc. Great product!!!",B,2022-04-03 00:00:00.000000
Amazon,"My sister was talking about how much she loves toffee. I know she likes chocolate too, so I sent her these delicious bars. She was thrilled to receive the gift!! Just the right size for a serving size snack! She puts one in her purse everyday for an afternoon treat.",B,2022-02-11 00:00:00.000000
Amazon,"Like several other reviewers, my box arrived 'opened.' I have a hunch that the box is not sturdy enough to stay sealed while it's being bumped around in the shipping process (especially since it was only packed in a bubble mailer). Half the chocolates had spilled out into the envelope when I received it. I don't mind terribly because I wasn't planning to gift the box as a whole but I wouldn't count on the box arriving in tact if you want to gift it. Like another reviewer mentioned, the chocolates are yummy but they aren't the same as the original Toblerone bars—I think the nougat and nut pieces are smaller because the bars are smaller...but it does change the flavor. One thing I am happy about is the amount of chocolate that comes in the box. You get a good amount for what you pay for, but all the same I think I'll just buy the full size bars from now on.",B,2021-05-18 00:00:00.000000
Amazon,I live in the south and the candy came melted.,B,2020-10-26 00:00:00.000000
Amazon,Excelent,B,2020-12-18 00:00:00.000000
Amazon,Fast deliveryHuge box full of chocolate 24 count,B,2021-02-05 00:00:00.000000
Amazon,Milk chocolate is the way to go. Good customer service.,B,2019-08-13 00:00:00.000000
Amazon,Everything Good,B,2021-03-17 00:00:00.000000
Amazon,I know this Chocolate is great but without weight description I'm unwilling to buy!,B,2017-11-24 00:00:00.000000
Amazon,"I am not a fan of the original Toblerone bars but one night last fall I bought one of the Crunchy Salted Almond Toblerones at the grocery...and it was delicious! I liked it so much that I gave one with each gift at Christmas, tied up with the ribbon on top. I got more gratitude for those than the gifts in the boxes. The chocolate is really good quality and the crunchy salted almond...is just wonderful!",B,2015-02-25 00:00:00.000000
Amazon,way too small and bland,B,2020-01-18 00:00:00.000000
Amazon,The box doesn't show the weight.  No description either.,B,2015-09-17 00:00:00.000000
Amazon,"There is nothing wrong with this product itself. Toblerone being quite delicious. However, a delay in delivery melted the chocolate since it is quite hot in Southern California in the summer. It did seem that this was initially accounted for with ice packs in the box, but by the time we received the order those ice packs had long ceased to be ice. Seems to be a UPS issue more than Amazon, and we will still eat the now imperfectly formed bars. But some awareness for foodstuffs being shipped ought be considered.",B,2021-08-28 00:00:00.000000
Amazon,"Toblerone is such a classic and nostalgic candy bar. This new flavor is also delicious. The bulk package was great to help give out as gifts, everyone loved them. They were a bit soft on arrival - a warm day in the south - but after being in the air conditioning for a few days were just fine.",B,2022-02-28 00:00:00.000000
Amazon,"I grew up with the original Toblerone flavor in Europe.  I like the chocolate, but I'm not a big fan of nougat.  My favorite Toblerone is still the dark chocolate, but I like this milk version with the salted cashews much better than the original milk chocolate version.",B,2021-12-24 00:00:00.000000
Amazon,"I love these! My favorite all time candy!! These arrived on-time and in perfect condition.  I highly recommend these!! I first had these in Germany back in 2014, and since then, I purchase these all the time!",B,2022-02-25 00:00:00.000000
Amazon,The flavor combo is immaculate and I just want it to be known my favorite chocolate bar combo is this bar.,B,2022-07-19 00:00:00.000000
Amazon,All is well with my order  great service. They reached out to me to fix the order,B,2022-01-01 00:00:00.000000
Amazon,Love love this chocolate!  My favorite of all time!,B,2022-03-19 00:00:00.000000
Amazon,We handed these out to people we didn't buy big gifts for. Everyone loved them.,B,2021-12-29 00:00:00.000000
Amazon,I love love love this candy!!! Thank you amazon,B,2021-11-21 00:00:00.000000
Amazon,Love the flavor of this chocolate. Great for gifting!,B,2021-09-07 00:00:00.000000
Amazon,Me gustan,B,2021-01-10 00:00:00.000000
Amazon,Didn't psy attention that they wee small thought I was getting the long ones,B,2021-11-21 00:00:00.000000
Amazon,My favorite chocolates!,B,2021-04-11 00:00:00.000000
Amazon,Love it,B,2021-12-14 00:00:00.000000
Amazon,Thank you for taking such careful steps to avoid the chocolates melting. My chocolates all arrived in perfect condition. I will always only shop for my chocolates with this seller. 5stars. Wonderful,B,2022-08-04 00:00:00.000000
Amazon,"These are the large bars, not the little retail versons. Were perfect for stocking stuffers for my wife, kids and other relatives. Chocolate was fresh",B,2021-12-28 00:00:00.000000
Amazon,"These came on time, were well packaged, look like the pic, and were delicious! These are a family tradition every year and I was happy to find one box with enough for everyone.",B,2022-02-17 00:00:00.000000
Amazon,I definitely love this flavor! I can't resist eating it!,B,2022-11-30 00:00:00.000000
Amazon,"I love these candy bars and have given them good reviews in the past, but I just purchased 10/7.5 oz. bars at the price advertised and as I was opening the first, I realized that they were only 3.5 oz. bars. Send me 10 more 3.5 oz. bars and we'll be almost square.",B,2022-03-20 00:00:00.000000
Amazon,The toblerone candy bars were great see,B,2020-01-14 00:00:00.000000
Amazon,Could find nothing negative to say.,B,2022-01-09 00:00:00.000000
Amazon,It's funny that I work packing these same products but I had to buy some for my employees and they loved it as a gift for someone that loves chocolate its really good.,B,2021-11-24 00:00:00.000000
Amazon,Even the iconic shape is fun.,B,2022-04-03 00:00:00.000000
Amazon,"If there could only be one kind of chocolate, this would range among the top 3 I would choose. I would have preferred the smaller bars (20 x 100g/3.5oz) but they weren't available a good price at the time.",B,2021-12-13 00:00:00.000000
Amazon,Wasn't as good as I remember but likely my fault not the maker/seller. Haven't had them for years and you know how that goes when you try something from childhood. They were still good and packaged well.,B,2023-03-22 00:00:00.000000
Amazon,great chocolate!,B,2023-04-03 00:00:00.000000
Amazon,This is a great value for the money and boy is it addictive! I have to watch how much I can eat because it's easy to eat an entire bar in one swipe. Absolutely decadent! Most definitely would buy again.,B,2023-02-10 00:00:00.000000
Amazon,"Was disappointed. Stuck to my teeth like hard taffy. Also,  Seemed extremely sweeter then I had remembered.",B,2023-03-14 00:00:00.000000
Amazon,Great white chocolate,B,2022-10-21 00:00:00.000000
Amazon,"Not a white chocolate for richness; however, for a light chocolate both flavor and consistency are preferable.While, the honey noughat can be omitted, the additive does slow the melt-in-mouth.",B,2022-06-12 00:00:00.000000
Amazon,"White chocolate has always been my preferred form of chocolate:  white bunnies for me at Easter; brown ones just weren't acceptable when I was little.  But in recent years, I haven't been loving white chocolate like I used to because it's gotten too sweet and fake tasting.  And that includes some imported white chocolates as well:  so disappointing!  So when I came across these Toblerone White bars, I decided to buy the assorted minis primarily to test drive the whites.  And since I purchased this 20 pack shortly thereafter, it goes without saying that THIS is the delicious creamy white chocolate of my childhood!  These bars are so so good, reasonably priced at less than $2.00/bar, and super fresh, with an expiration date of November 2020.  I will definitely purchase these again!",B,2020-02-28 00:00:00.000000
Amazon,Flavor was fine but package didn’t come in a box like in the photo on Amazon. It came in a bag and it didn’t come with all the chocolate. It was supposed to be 20 bars and that’s not what I got. If you just want to try it (like me) just know you may not get the whole order you paid for. Tried to return it but you can’t. Glad I got to try it but I wouldn’t order it again,B,2023-03-14 00:00:00.000000
Amazon,Most of bars were melted  and tasted funny.,B,2022-08-07 00:00:00.000000
Amazon,I really enjoy having Toblerone as desert and any other time that i need a good desert,B,2022-06-02 00:00:00.000000
Amazon,"This is the best tasting flavored white chocolate candy I've ever had. I lived overseas for 5 years and was able to buy it, but when I came home to Detroit, MI, couldn't find it anywhere, but when I'm traveling (in the duty free store). The price is great for the satisfaction it gives me.I have my grandchildren hooked on it now. Best flavor and value for my bucks, EVER!",B,2021-07-25 00:00:00.000000
Amazon,I don't leave a lot of reviews but I have to give it 5 stars for excellent delivery.  This is one of the few food products that didn't melt on arrival because it was wrapped in a foil lined cardboard box with ice packs.  Have not seen that before and it really helped the chocolate keep its shape / flavor.  A++,B,2021-06-29 00:00:00.000000
Amazon,"I don't eat products with chocolate solids (ie, dark chocolate), but like candy with just cocoa butter.  So this is great, especially if one doesn't mind the nougat pieces getting stuck in one's teeth (which I don't).  Nice to find a 20-pack at a decent price.",B,2021-11-17 00:00:00.000000
Amazon,YUMM!!!,B,2022-07-04 00:00:00.000000
Amazon,"Product is indeed toblerone white chocolate with its trademarknuts and nougatsNoting to say about the product itselfA lot to say about the  order: some of the chocolate bars had obviously melt and then re-solidify loosing its characteristic ""teeth"" morphology.  These bars were a solid piece of chocolate!Flavor was not touched I do hope that the conditions to which they were exposed did not make them ""inappropriate to eat""!Plus, these are 20 packages bars.  Chocolate typically maintains its characterstics for up to a couple of years.  These bars were marked to be used prior to sept 2017.  They will probably be gone way before then.  Yet, probably exp. dates so to speak should be made part of the isting, buyers should be advised of these dates if drastically shortened from standards.  Not a good thing to do Amazon!  We ae left with the impression that for each order we have to either search for the fine printing or we have to write to Seller to ask dates of ""to be used before"", etc.THis complicaets the purchase process and defeats your own philosophy.So as to photographs, others have added tehm: some of my bars were identical.",B,2017-03-22 00:00:00.000000
Amazon,I like itGood value,B,2022-05-27 00:00:00.000000
Amazon,"It's hard to find white Toblerone in stores in the U.S. That's probably a good thing, because I could get really fat and really sick really fast if I could get hold of these whenever I wanted. White Toblerone is one of the most delicious confections ever concocted.",B,2021-07-11 00:00:00.000000
Amazon,I bought these Toblerone chocolates when the quarantine began and have been eating them almost daily ever since! The taste is delectable and the combination of honey and almonds along with the buttery smooth and rich white chocolate makes for a delicious treat that melts in your mouth and keeps you craving for more. These chocolates are delicious and I would recommend that you purchase them for yourself. I hope that they provide you as much happiness as they have provided me during this stressful time.,B,2020-05-14 00:00:00.000000
Amazon,The main problem I have with this is a problem I have with all varieties of Toblerone Chocolate - it would be better without the honey and almond nougat. Yes I know that's what makes Toblerone unique but for me the honey and almond nougat gets lost while I'm eating it. The pieces of nougat are so small and I can't taste it. I end up just tasting the actual chocolate mostly. At the same time I still have the chore of chewing the nougat with is annoying cause I don't taste it. With that said I think the quality of the chocolate is excellent. This white chocolate is one of the best white chocolates I've ever had - very rich and flavorful. That's why I gave it 4 stars. It would be 5 stars if it was solid chocolate.,B,2011-01-20 00:00:00.000000
Amazon,"Thank You!  I was introduced to Toblerone White Chocolate when I was about 12 years old by a friend who's grandparents sent her a huge block of it from Europe.  I will never forget my first taste and I have always kept my eyes open for it at the stores.  While many stores sell the milk chocolate version NO ONE sells the white toblerone.  When my husband travels he always makes sure to bring me home some, but, of course, it never lasts long.Delivery was fast, price was decent and the taste.......  Oh my gosh I am in Heaven!  it's nice to know I now have a reliable source to purchase this delectable chocolate from.  I will freeze them and savor them for....  Not as long as I should :)",B,2015-03-13 00:00:00.000000
Amazon,"Toblerone is one of the best. The delicious triangles are set up for easy sharing. You get plenty of them to share. It's a fun experience overall. Here, you get the same thing but with white chocolate instead. It's actually amazing.I got the twenty pack. The price was good when I ordered it. I hid them in the back of the pantry. Now we can share that treat at a moment's notice. What a wonderful thing to have on hand.",B,2020-01-29 00:00:00.000000
Amazon,"I really appreciate the prompt delivery, but unfortunately these bars arrived melted together. That has made them taste a bit odd.",B,2022-08-29 00:00:00.000000
Amazon,Love em!,B,2022-02-15 00:00:00.000000
Amazon,"It was supposed to be plain white chocolate, like what's in your above picture with the gold mountain not the blue mountain with honey and nougat but no worry's. Thanks anyway .",B,2021-09-11 00:00:00.000000
Amazon,Hard to find and I’ve already my ate all of them!,B,2021-10-20 00:00:00.000000
Amazon,Toeboron white chocolate is in my top 3  tastiest chocolates. I’ve been eating since I was a little kid I first started enjoying this  chocolate  in 1988 and still enjoy it today. You get the sweet & lightly hint of honey with each bite. I highly recommend getting the bigger box because once you have your first bite you’ll fall in love with it’s pure flavor and one package isn’t enough heck one box really isn’t enough.,B,2018-02-25 00:00:00.000000
Amazon,"I can't even eat regular chocolate after discovering Toblerone! I am a dark chocolate lover and never eat white chocolate. I first discovered Toblerone when my mother brought a HUGE white chocolate bar from Switzerland. It was amazing. I saw that amazon had milk, dark and white chocolate varieties so I tried them all. They are all delicious. One thing I can say is that I don't have a favorite. I like them all. I don't like regular milk or white chocolate but I love Toblerone! I bought 12 of each flavor and used them as gifts and stocking stuffers.",B,2015-12-31 00:00:00.000000
Amazon,I dislike it because it is going to expire soon,B,2023-02-24 00:00:00.000000
Amazon,They were good and quickly taken care of,B,2020-09-19 00:00:00.000000
Amazon,"NEVER AGAIN, FALSE PRICE LISTED. NEVER AGAIN",B,2021-11-17 00:00:00.000000
Amazon,"This is my husband favorite, after living in Switzerland. He was so happy when I bought it as part of his Christmas gift .",B,2021-01-09 00:00:00.000000
Amazon,"Cheaper to buy in bulk, only problem is you keep eating",B,2021-07-13 00:00:00.000000
Amazon,These are my favorite toblerones. I love the Swiss white chocolate combined with the traditional toblerone ingredients that make it so delicious!,B,2020-12-25 00:00:00.000000
Amazon,"The product was repackaged and appears to be old merchandise, very little flavor and very chewable.",B,2023-01-27 00:00:00.000000
Amazon,"My husband loves these in white chocolate. We can't find them anywhere around where we live, so this is the only way to purchase them. A box of 20 lasts him all year, and he savors them. Thank you!",B,2020-01-20 00:00:00.000000
Amazon,Received it in excellent condition with ice packs. Great!,B,2021-07-01 00:00:00.000000
Amazon,I was wanting to try a different variation of Toblerone than the ones I managed to find in my local retail outlets and then I stumbled upon this white chocolate. It's sooooo delicious. I went through a whole bar as soon as they arrived it was so good. I've been pacing myself with the 2nd because I want to savor the taste.,B,2018-09-19 00:00:00.000000
Amazon,Awesome delivery service. These bars are the best!,B,2021-06-28 00:00:00.000000
Amazon,"It is hard to find Toblerone white chocolate bars in my area so I ordered these. They arrived in great condition and I have enjoyed one already.This is very good quality chocolate and the honey nougat inside is just amazing. If you like white chocolate, these are for you.If I ate as many of these as I wish I could.....I could weigh 500 pounds LOL. Instead, I break off a section or two and pack with my lunch. They are rich and a couple of sections is more than enough.Will be ordering again for sure.",B,2013-07-06 00:00:00.000000
Amazon,"I was hoping to gift these but they melted and deformed enroute. The foil wrapping  and  Yeah, ""...They're a mess! A chocolate mess!"" to borrow another's candy's advert. The candy was crumbly and flaked. Weird! Did a taste test with a package purchased from the grocery store.  The texture and taste just wasn't the same.",B,2022-09-15 00:00:00.000000
Amazon,"Good flavor, awesome value!",B,2021-06-21 00:00:00.000000
Amazon,Thank you for maintaining the same flavor and taste. My memory of 1994 and emotions for Toblerone remain the same after I tasted it again.,B,2020-04-19 00:00:00.000000
Amazon,I love Toblerone white chocolate and the milk chocolate as well and the white is so hard to find and when I do find it the price is outrageous so finding this thru Amazon was great!!!,B,2019-11-07 00:00:00.000000
Amazon,Love the flavor. 💜💜💜,B,2021-04-16 00:00:00.000000
Amazon,Love toblerone.  However listing was for 12 x 3.52 ounce bars.  I only received one.,B,2022-12-13 00:00:00.000000
Amazon,"White chocolate isn’t chocolate at all by definition. Still, high quality white chocolate is still tasty. Toblerone is a prestigious name but this product is not worth the money or calories. I would not buy again.",B,2021-12-05 00:00:00.000000
Amazon,Toblerone's white chocolate has a vanilla flavor and it is the best white chocolate I have ever had. Most white chocolate tastes cheap and flaky. Toblerone's chocolate is smooth and good quality. This supplier trade secrets packages the product very well in a temperature controlled aluminum package with packets inside that absorb moisture. It is also the cheapest supplier to buy these on the internet with shipping I have found so far and they are hard to find in stores in my area.,B,2011-08-04 00:00:00.000000
Amazon,Love this white chocolate!Thank you!!!,B,2020-12-08 00:00:00.000000
Amazon,Came in fully covered with no flaws or damage to the box or the chocolate.It is a pretty fair price for these chocolates since they are not to common around here.I recommend keeping the chocolate refrigerated when you receive it.I ordered this during the winter so I did not experience any melting problems.Chocolate was good!,B,2016-03-13 00:00:00.000000
Amazon,"Great chocolate in bulk. Descent price, what more is it to say?Enjoy!",B,2020-02-17 00:00:00.000000
Amazon,The ice pack that came in it melted getting the packaging of the candy with which leaked into the inside of the candy making it on usable or eatableSuper disappointed being as I couldn’t find white chocolate anywhere else,B,2022-06-16 00:00:00.000000
Amazon,"As always experienced, delicious, quality candy.  (Only improvement they could make is to remove all calories but retain all the flavor and texture.)",B,2019-01-17 00:00:00.000000
Amazon,We enjoy this chocolate candy and sent this box to our sweet toothed friends.,B,2020-01-22 00:00:00.000000
Amazon,"PACKAGING AVOIDED MELTING OF THE CHOCOLATE  BARS INSIDE, TASTE IS FRESH AND WHOLESOME, AS ADVERTISED!",B,2019-11-09 00:00:00.000000
Amazon,"I don't know how to describe toblerone to someone who hasn't had it, someone has isn't really looking for advice.",B,2019-05-22 00:00:00.000000
Amazon,I really like it...ill probably have another one...but i would have more interest of it if i could see its expiring date...so i could stack alot of it in my house...,B,2015-11-30 00:00:00.000000
Amazon,"These are so yummy!!  I was expecting bits of almonds (I don't know why), but they have bits of caramel.  I have a dessert recipe using these candy bars.  Now if I can only avoid eating all of them before I make the dessert!!  Seller delivered the candy quickly and safely.  Thankyou!!",B,2014-02-28 00:00:00.000000
Amazon,These were bought for a friend and a family member who thoroughly enjoyed them.,B,2020-01-12 00:00:00.000000
Amazon,"This is not the real white tobleroneTerrible taste, damaged, do not buy itSeller does not allowed returns and don’t respond messages.DO NOT BUY this.",B,2022-07-30 00:00:00.000000
Amazon,These white chocolates are hard to find. I love them for Christmas.,B,2020-01-08 00:00:00.000000
Amazon,Great flavor,B,2020-09-14 00:00:00.000000
Amazon,I love it!!!! This is my childhood favorite!!!! Thank you so much!!!!,B,2019-10-19 00:00:00.000000
Amazon,Awesome flavor. Shipping speed was good came early to me,B,2019-12-28 00:00:00.000000
Amazon,I fell in love with these in Switzerland.. What a great suprose to fond out you can get them in the states,B,2018-05-24 00:00:00.000000
Amazon,"I wish I had seen the information about the manufacturer discontinuing this product before I ordered 12 of them.  I opened the first bar and found the taste to be off.  It tasted rancid.  No telling how old these are.  And there is a no return policy on this item.  I will not order from this supplier again.  The remaining 11 of these go into the trash.  Why do they let sellers offer out of date spoiled food items.  Toblerone is not something I will order again, as this triggered a migraine.",B,2020-08-03 00:00:00.000000
Amazon,"If you don't have Diabetes yet, you will after you bite into this.",B,2019-06-19 00:00:00.000000
Amazon,I love this chocolate.  Was worth paying more & buying the whole box.,B,2019-04-08 00:00:00.000000
Amazon,My husband's favorite - he got a carton two Christmas's in a row now.  The most delicious white 'chocolate' around!  Hard to find as single items in the stores.,B,2017-03-08 00:00:00.000000
Amazon,Just bought july 14. I'm ready to ship to Philippines until i saw January 2022 expiration. BEWARE,B,2022-07-27 00:00:00.000000
Amazon,This is awesome candy. I used to buy this in Germany when I lived there. I m happy to be able to get it here in the United States,B,2017-05-18 00:00:00.000000
Amazon,Product is absolutely delicious and far better then expected. Recommend this to anyone not worried about their waistline  lol,B,2018-02-21 00:00:00.000000
Amazon,A delicious huge box of chocolate - what's not to like?,B,2019-03-07 00:00:00.000000
Amazon,perfect condition just what I expected,B,2019-12-09 00:00:00.000000
Amazon,"The full box arrived in good condition. It's very difficult to find Toblerone white chocolate other than at an airport, and that's super expensive and totally inconvenient. This was a good purchase.",B,2016-08-02 00:00:00.000000
Amazon,"Amazing chocolate in perfect condition - i would do anything to get more of these but alas, I am poor now",B,2017-11-20 00:00:00.000000
Amazon,Always my favorite chocolate. I would love to buy another box but now it’s $10 more 😕,B,2018-04-27 00:00:00.000000
Amazon,Hard to find awesomeness.,B,2020-02-05 00:00:00.000000
Amazon,"I had reservations about buying candy online, but this product was great. Only 2 of the bars arrived broken and the flavor was rich and full and sweet. I keep them in my refrigerator to prevent melting on these hot days.",B,2014-08-13 00:00:00.000000
Amazon,It was very nice,B,2017-04-14 00:00:00.000000
Amazon,"Love it, love it and love it... everything about, test, delivery and package. Super happy with my chocolate I will buy more",B,2017-05-09 00:00:00.000000
Amazon,Best taste of richness and flavor in chocolate!,B,2019-05-16 00:00:00.000000
Amazon,,B,2022-08-04 00:00:00.000000
Amazon,Self abuse. ABSOLUTELY WONDERFUL!!,B,2019-10-15 00:00:00.000000
Amazon,Never had the white one before love it,B,2018-12-19 00:00:00.000000
Amazon,great deal on hard to find item,B,2019-03-20 00:00:00.000000
Amazon,"Bought them as gift for a good friend that loves these, made him happy",B,2018-02-02 00:00:00.000000
Amazon,I go back and forth between these and Reece's Pieces as my favorite candy.  These things are amazing.,B,2017-04-10 00:00:00.000000
Amazon,"I'm not pleased with a box of twenty chocolates arriving March 2017, with an April 2017 ""best by"" date stamped on the package.  Not nice; not nice at all.The above pertains to the twenty pack of white Toblerone, the dark chocolate had a 2018 ""best by"" date, and was fine in every way.",B,2017-03-02 00:00:00.000000
Amazon,My wife loves Toblerone products. They hard to find in US stores and have often purchased while traveling globally.Highly recommended.,B,2016-12-22 00:00:00.000000
Amazon,"This is good stuff.  I see that Kraft bought them, but it is still in Switzerland so good job Kraft.  I like the white chocolate they are and at this price it is good!!  Not much else to say accept good chocolate!!",B,2011-02-08 00:00:00.000000
Amazon,"Arrived on time, kids loved it.👍🏻",B,2019-02-20 00:00:00.000000
Amazon,"Pretty good chocolate, can’t get enough.",B,2019-02-19 00:00:00.000000
Amazon,Got them in good shape and fresh,B,2015-04-30 00:00:00.000000
Amazon,White chocolate - Swiss White Chocolate - Toblerone - so good.,B,2018-03-07 00:00:00.000000
Amazon,"Very nice. Best white chocolate I’ve tasted. Subtle honey flavor, with crispies.",B,2018-01-07 00:00:00.000000
Amazon,I went on a trip to Canada and seen the white chocolate version. I haven't seen them where I live in the States. So I ordered the package. Only problem is that theres too many of them and I cant eat them all!,B,2011-05-02 00:00:00.000000
Amazon,Love it,B,2019-07-04 00:00:00.000000
Amazon,These arrived melted!,B,2018-09-02 00:00:00.000000
Amazon,I got my package a few days earlier than I expected. I just got them yesterday but realized that they expired today. Not happy.,B,2020-04-09 00:00:00.000000
Amazon,Received the box opened and missing pcs of toblerone. Tried to return but couldn't return it anymore. Bummer!,B,2022-01-05 00:00:00.000000
Amazon,"My favorite candy company.  Good quality, a bit pricey, but makes a nice gift.",B,2017-02-03 00:00:00.000000
Amazon,Yummy as always,B,2019-01-19 00:00:00.000000
Amazon,Bought for co-workers for Valentine's Day.  They all loved it.  It came quickly so didn't have to wait on it.  Quality was excellent.  Fresh,B,2014-03-07 00:00:00.000000
Amazon,"When I received the order , the toblerone chocolates were expired according to the expiry date on the packaging.The item seemed good.",B,2013-06-21 00:00:00.000000
Amazon,I had to give most of them away due to how addictive they are!,B,2016-12-30 00:00:00.000000
Amazon,Great product,B,2018-11-22 00:00:00.000000
Amazon,White chocolate at its finest.,B,2018-03-08 00:00:00.000000
Amazon,"My favorite, hard to find candy not made in a boutique chocolate house! If you like white chocolate, this stuff is great!",B,2015-02-26 00:00:00.000000
Amazon,I liked it.,B,2018-05-24 00:00:00.000000
Amazon,Best,B,2018-07-17 00:00:00.000000
Amazon,this candy is the creamiest ever  it just melts in your mouth and satisfying the chocolate graving  delicious,B,2015-01-06 00:00:00.000000
Amazon,always good,B,2018-03-08 00:00:00.000000
Amazon,Should have saved this gift for Valentine's day instead of a Christmas stocking stuffer.  My wife loves them.,B,2014-12-30 00:00:00.000000
Amazon,They we’re stale and had been melted and stuck to the wrapper and crumbled because they were not fresh. I had to throw them all out.,B,2020-07-26 00:00:00.000000
Amazon,"Toblerone is what I would call the REAL CHOCOLATE, amazing taste, lacking the after taste so often found in US chocolate",B,2014-04-09 00:00:00.000000
Amazon,get what you asked for...,B,2017-06-13 00:00:00.000000
Amazon,Looking to buy it again,B,2017-06-01 00:00:00.000000
Amazon,"In the past, this was a great candy, now it is just awful! All you taste is sugar, with a slight white chocolate or condensed milk taste.This is just another candy that once was good, but now is awful.",B,2018-04-04 00:00:00.000000
Amazon,okay,B,2015-04-04 00:00:00.000000
Amazon,"I thought these would taste better but the extra ingredients like the honey and almonds makes it taste strange. Also, the chocolate contains lots of sugar so don't eat the whole thing at once.",B,2011-01-09 00:00:00.000000
Amazon,Great to be able to get it without traveling internationally!,B,2016-05-29 00:00:00.000000
Amazon,Who does not love Toblerone?,B,2017-04-03 00:00:00.000000
Amazon,"I was disappointed in the taste of the white chocolate, and will not buy it again.  I expected it to have the wonderful taste of regular chocolate.",B,2013-03-27 00:00:00.000000
Amazon,The chocolates arrived on time but they were all molten. There were no triangles any more but I still ate them up. Did not taste any different.,B,2014-04-10 00:00:00.000000
Amazon,love them! they came perfect,B,2017-01-29 00:00:00.000000
Amazon,"A couple of months ago, I bought Toblerone in the UK, however, ​this doesn't taste like the original.",B,2017-05-25 00:00:00.000000
Amazon,ive been looking for this in stores but i just couldnt find. i finally found it here and its amazing! delicious!recommended,B,2012-12-12 00:00:00.000000
Amazon,My son loves it . We can never find the white chocolate around here .,B,2014-10-21 00:00:00.000000
Amazon,Thank you for the gift for my husband's 31st birthday! This was a great purchase. Thank you again so much,B,2013-04-05 00:00:00.000000
Amazon,love this,B,2017-04-21 00:00:00.000000
Amazon,Solid.  Delicous,B,2016-11-25 00:00:00.000000
Amazon,Was a gift!,B,2016-10-11 00:00:00.000000
Amazon,Yes I like this product,B,2016-06-01 00:00:00.000000
Amazon,I order these candy bars for my my Party Bags. The price is excellent and the company was quick to ship. Very happy with my purchase.,B,2010-02-10 00:00:00.000000
Amazon,It is Toblerone! Disappears before you!,B,2015-10-20 00:00:00.000000
Amazon,"Hard to find, but delicious to eat!",B,2015-01-27 00:00:00.000000
Amazon,Delish!,B,2016-10-05 00:00:00.000000
Amazon,Product arrived as promised and quite quickly. I was very happy with this service. Would definitely use this vendor again.,B,2011-08-21 00:00:00.000000
Amazon,"All expired, did not notice until after the return deadline....just diddnt taste right.",B,2018-05-14 00:00:00.000000
Amazon,"Yum, yum...",B,2015-12-06 00:00:00.000000
Amazon,cheaper to buy during winter!,B,2015-03-04 00:00:00.000000
Amazon,Good white chocolate.,B,2015-05-17 00:00:00.000000
Amazon,good stuff,B,2015-08-19 00:00:00.000000
Amazon,My husband loves it.,B,2015-01-05 00:00:00.000000
Amazon,Excellent chocolate!!,B,2014-09-16 00:00:00.000000
Amazon,I only received 27 chocolate bars out of 48.  I'm concerned as to the whereabouts of the remaining 21 bars are. I will not place any future orders.,B,2013-09-20 00:00:00.000000
Amazon,Not good. Too swwet,B,2018-04-16 00:00:00.000000
Amazon,this is soooo yummy delicious. bought this couple of times till i came across some other italian candy that was just as delicious.,B,2015-08-20 00:00:00.000000
Amazon,Arrived molten,B,2021-10-30 00:00:00.000000
Amazon,"The delicious smooth, and creamy white chocolate cooked long in Swiss confectioner ovens is as good as the dairy milk Toblerone as the white delight melts in your mouth and you reach the delectable honey, almond and nougat. Great childhood memories of this-always perfect for holiday gifts.",B,2012-11-10 00:00:00.000000
Amazon,"I was a kid when I first had a Toblerone white bar, and have looked for them at every grocery store I've shopped at.  Unfortunately I could never find them anywhere, until now!  They have a somewhat ""nutty"" tasting toffee throughout, but I feel that the flavor and texture is enhanced by the tiny pieces. It's sweet, but not overly sweet, and has that vanilla and cream aftertaste.Being a huge white chocolate fan, this was the find of the year for me.  It was even better than I remembered and tremendously better than the molded white chocolate bunnies or santas that I usually have to settle for around certain holidays.  The candy is shaped into connected, break apart triangles - which I love and makes for easy snacking.  Each bar, for me, is about two or three servings... Unless I'm being greedy :-)",B,2008-12-31 00:00:00.000000
Amazon,"This Toblerone changed our life!Ok, maybe we're exaggerating a bit. However, we grrreatly appreciate that  Amazon decided to sell this; that's what changed our life!We used to only be able to purchase large quantities of this great chocolate during our trips to certain European destinations; however, we can now enjoy this product in the USA without paying high mark-up costs at regular retail stores. This white chocolate is delicious!  :-)",B,2007-11-17 00:00:00.000000
Amazon,"This Toblerone White Chocolate was wonderful. I was so happy to find it at Amazon.  We tried this chocolate in Europe and loved it.  We could not find the white chocolate back here in the States, only the milk chocolate. We recieved this in a timely manner, just in time for the Christmas stockings. I would recommend this product to anyone wanting a white chocolate.",B,2009-01-11 00:00:00.000000
Amazon,"Even with the nougat chunks, the Toblerone white chocolate stands as my favorite white chocolate.  Creamy and delicious!",B,2008-02-22 00:00:00.000000
